28947.72,28966.93,29.809199,-26.47564387,29084.82203,28912.92597,44.3911267,-145.8375076,25.6677589,29011.09,29046.94517,28966.93
28987.92,29009.63,22.510292,-23.43910351,29083.75289,28911.87511,47.74293448,-65.04229666,10.54888257,29009.454,29046.84117,29009.63
28970.2,28994.91,29.178772,-22.20649663,29071.27065,28913.91735,46.46582084,-64.03985503,10.54888257,29006.49133,29046.421,28994.91
28968.57,28985,25.500532,-21.117742,29061.81901,28914.71499,46.3478439,-77.22309319,12.36599651,29002.83667,29045.614,28985
29022.65,29048.53,19.266495,-15.709997,29053.89128,28918.89272,50.64851346,8.029292513,5.598265883,29001.48567,29045.99133,29048.53
29046.84,29075.46,25.587541,-9.364441842,29058.95292,28916.47708,52.41355369,90.38086153,12.61637923,29001.01,29046.489,29075.46
29070.58,29094.18,34.454362,-2.392346581,29070.53874,28910.88726,54.08086307,141.3981725,18.7469254,29002.00333,29047.01333,29094.18
29069.14,29093.41,22.06181,2.98251263,29079.28118,28906.83382,53.96222398,144.3370316,19.12696242,29003.738,29047.43433,29093.41
29069.11,29094.99,27.365236,7.157202751,29089.37042,28903.96058,53.95967283,127.3008134,18.13850256,29005.753,29047.64367,29094.99
29077.95,29110.99,27.379578,11.05159299,29100.17294,28905.26906,54.61374294,129.0101861,21.05332017,29008.17133,29047.47333,29110.99
29081.74,29109.88,17.797143,14.27914553,29110.74272,28904.69828,54.89792238,125.2242052,21.55773941,29011.406,29047.186,29109.88
29070.27,29092.6,40.286809,15.73014373,29117.62249,28908.20951,53.84246505,103.6927296,17.21695093,29013.44433,29045.97283,29092.6
29055.55,29067.85,23.578423,15.51345976,29121.74261,28909.04339,52.50238285,78.96549764,10.03858822,29012.80933,29045.44667,29067.85
29068.31,29095.55,43.376554,16.1847933,29126.80723,28908.89577,53.53933343,74.92653383,1.929811779,29013.24933,29044.8755,29095.55
29057.33,29078.3,21.222203,15.65042734,29129.19911,28908.84289,52.5186877,81.97972939,2.992872317,29013.15533,29044.799,29078.3
29078.25,29099.84,21.038264,16.72224402,29135.3544,28908.7366,54.23813312,95.08449985,6.193614452,29015.08433,29044.37717,29099.84
29088.12,29108.74,24.613864,18.15876997,29142.61613,28912.28587,55.03289915,112.8884262,13.72125405,29017.66767,29044.507,29108.74
29095.76,29122.4,15.7295,19.68677441,29149.99691,28916.46109,55.64968127,112.0525143,13.72125405,29020.118,29044.76633,29122.4
29105,29124.28,29.733321,21.39667219,29150.99449,28933.67451,56.39792979,115.8730636,17.96993931,29023.71967,29044.7305,29124.28
29103.21,29123.24,17.734106,22.34970695,29145.7315,28957.6905,56.2078873,105.030136,16.17102193,29028.59867,29044.712,29123.24
29089.95,29108.1,21.828527,21.78391132,29140.41962,28977.22538,54.79298566,93.56348675,17.76488722,29032.20533,29044.38283,29108.1
29062.91,29076.72,28.954778,18.9353374,29137.03046,28988.11354,52.03005677,54.51854007,3.021866464,29035.42367,29043.85283,29076.72
29064.38,29085.87,7.263774,16.60502636,29127.73801,29006.82399,52.16570621,40.9586267,3.021866464,29037.36933,29042.9665,29085.87
29057.05,29074.37,6.514392,14.00532367,29110.99036,29032.41964,51.4157177,32.03439144,0.632779877,29038.633,29041.4175,29074.37
29059.85,29081.15,20.127337,12.03227657,29105.99571,29041.13429,51.69017972,25.11161335,5.611367115,29039.49667,29039.975,29081.15
29097.76,29118.84,53.720921,13.37348153,29107.69163,29044.53037,55.23235252,67.71461648,13.68898637,29042.16333,29039.01733,29118.84
29100.03,29114.74,21.366759,14.4529614,29110.78309,29044.38391,55.4347597,82.71376186,13.68898637,29046.164,29037.99833,29114.74
29109.95,29136.2,37.724477,15.92534067,29115.5436,29043.7044,56.32740656,91.7823554,17.07626826,29050.489,29037.87467,29136.2
29119,29147.68,19.368078,17.61936612,29121.70587,29042.53113,57.13765742,107.23368,20.82044168,29057.026,29038.40433,29147.68
29132.5,29162.25,28.837274,19.82272662,29130.30539,29039.38661,58.33064452,135.8053012,26.19901615,29064.25333,29039.497,29162.25
29140.23,29165.05,18.304179,21.93974437,29139.48394,29036.05706,59.00648467,161.1601347,30.30686913,29070.67033,29040.88017,29165.05
29119.4,29138.55,27.512489,21.68669852,29143.09486,29037.35914,56.45404603,128.359837,21.48660174,29075.053,29042.2535,29138.55
29123.09,29148.96,31.156532,21.53566033,29145.76912,29041.43888,56.79652554,98.48899015,8.871947851,29080.14933,29043.32033,29148.96
29126.72,29147.74,20.692989,21.46147758,29149.26417,29043.78483,57.13956719,118.2093861,11.45056508,29085.421,29044.12883,29147.74
29134.73,29160.05,11.528687,21.79775631,29152.37812,29048.41088,57.90258169,130.3964644,12.99804713,29089.157,29045.32133,29160.05
29110.47,29132.36,9.764136,19.87754442,29153.0888,29050.9222,54.84355428,75.89320164,0.438994201,29091.278,29046.144,29132.36
29118.75,29141.33,14.222939,18.807093,29154.70401,29052.36999,55.67043284,69.93844739,0.438994201,29092.88367,29047.4435,29141.33
29119,29140.01,8.022076,17.77403741,29156.17698,29053.22102,55.69577245,74.1894891,0.438994201,29094.54567,29049.14183,29140.01
29088.28,29110.89,21.285576,14.31151195,29155.86084,29051.86516,51.92291733,10.15662098,16.03217012,29095.18467,29050.46883,29110.89
29084.7,29106.08,20.428762,11.1500289,29155.63844,29050.23656,51.50232648,-32.2789631,19.15173579,29095.40967,29051.7905,29106.08
29090.56,29109.66,11.677635,9.013482026,29155.63799,29050.29801,52.15853676,-13.93351695,14.6127938,29095.70367,29053.55483,29109.66
29096.28,29113.2,7.879451,7.69312784,29153.97212,29055.30088,52.8033808,-3.39396113,13.56268752,29096.57067,29055.0075,29113.2
29109.24,29124.09,35.56467,7.604837491,29152.4438,29061.3152,54.24877139,25.38580019,2.930563932,29098.36033,29055.58483,29124.09
29103.34,29121.06,18.911295,6.978344056,29148.35335,29070.03465,53.47748516,11.23899916,2.930563932,29099.528,29056.38867,29121.06
29118.96,29139,14.019447,7.654016218,29143.83797,29080.46103,55.22110312,52.25387056,3.026493351,29101.58233,29057.36883,29139
29127.01,29142,26.890703,8.738328981,29145.20398,29082.02002,56.09832083,81.54900152,7.844790784,29103.20767,29059.146,29142
29113.24,29131.11,30.986584,8.389818137,29145.21454,29083.33046,54.21880805,42.20404326,0.588006517,29104.045,29060.85633,29131.11
29120.45,29140,11.643393,8.596314563,29145.78701,29083.80799,55.03481967,54.61742706,0.588006517,29104.868,29062.493,29140
29127.08,29146.49,10.860322,9.189024702,29146.62926,29083.77374,55.7845156,77.6495196,2.41987829,29105.604,29064.66183,29146.49
29137.62,29160.68,23.313769,10.38947823,29147.55484,29083.36016,56.96452576,108.2203287,9.963636322,29106.751,29067.67483,29160.68
29139.53,29167.83,12.162551,11.36397056,29147.40743,29083.43757,57.17875888,110.4570532,10.58458474,29108.40367,29070.3045,29167.83
29100.84,29125.25,39.17195,8.911576002,29147.06515,29081.92385,51.77755932,-27.63339145,27.06849923,29109.668,29072.54583,29125.25
29059.99,29080.72,42.525867,3.629938371,29151.6979,29070.9811,46.93506105,-155.187621,36.0172449,29109.52167,29073.4455,29080.72
28997.8,29011.41,20.127628,-5.51048927,29169.06505,29040.72195,40.90942342,-321.1303861,46.84448391,29107.54667,29073.08983,29011.41
28983.73,29010.02,54.468097,-13.73138854,29179.69163,29014.99537,39.71607105,-407.1135522,59.04204093,29105.00933,29072.253,29010.02
28990.04,29008.41,39.552057,-19.51241916,29186.2761,28996.3679,40.52101823,-277.9556323,52.72041085,29101.41867,29071.791,29008.41
29047.44,29072.95,29.691287,-19.24043551,29183.72405,28991.78895,47.16044761,-158.7425676,33.70097119,29099.66567,29072.91483,29072.95
29014.18,29037.08,19.286535,-21.46129807,29182.65687,28982.37413,44.20277324,-153.1561955,33.20824612,29096.47333,29073.48117,29037.08
29038.88,29055.54,17.462831,-20.98634653,29182.00856,28978.08244,46.76753473,-126.0501047,33.20824612,29093.80267,29075.41433,29055.54
29031.93,29053.29,9.359724,-20.92948881,29181.57024,28973.24376,46.15006202,-98.3492273,33.20305229,29090.45033,29077.35183,29053.29
29050.83,29070.93,19.189011,-19.13873717,29180.04195,28970.79905,48.07856465,-69.96886954,23.8447735,29087.47033,29079.07033,29070.93
29053.25,29072.3,13.643725,-17.32457292,29177.85405,28968.68395,48.32369849,-64.72530501,23.85108222,29085.26533,29080.15917,29072.3
29058.31,29073.66,5.516036,-15.30214141,29174.09288,28967.35212,48.84608728,-44.2397988,20.7762267,29083.106,29081.62767,29073.66
29056.67,29078.02,25.712023,-13.67405813,29170.76137,28966.01663,48.68108905,-50.19316234,26.54645597,29080.771,29083.096,29078.02
29095.75,29110.98,27.03783,-9.125171709,29167.69557,28966.76143,52.62588538,12.09261678,6.556516852,29079.47167,29084.31433,29110.98
29072.29,29094.97,15.94822,-7.328691786,29161.00738,28967.97762,50.22820377,4.258329224,6.556516852,29078.199,29084.7385,29094.97
29071.22,29090.01,10.482125,-5.923031541,29156.23065,28968.55235,50.12046149,-8.248447475,6.941536452,29076.61467,29084.74917,29090.01
29066.47,29087.99,15.247892,-5.133149223,29149.51998,28969.86502,49.63155087,-13.76554339,10.29571177,29074.86367,29084.70467,29087.99
29071.75,29099,32.805527,-4.034601547,29141.25478,28972.59722,50.19026825,6.415164058,1.861134548,29074.31267,29084.74867,29099
29089.21,29112.72,14.342666,-1.735117168,29131.54607,28977.46493,52.01125413,22.42671901,0.889724551,29074.463,29084.93633,29112.72
29083.63,29109.56,29.440226,-0.358881633,29119.23089,28984.19011,51.39012024,18.03779753,1.575197035,29074.232,29084.96783,29109.56
29084.51,29108.55,10.242987,0.793654831,29116.27391,28985.51409,51.48464353,24.23555752,1.575197035,29073.83967,29085.20517,29108.55
29083,29105.74,20.003405,1.5671389,29118.89172,28985.19728,51.30754577,27.25862052,0.381633358,29072.965,29085.66267,29105.74
29032.31,29048.51,43.526378,-1.888360919,29116.36822,28991.17178,45.83261526,-39.02085241,22.00263546,29070.59733,29085.06267,29048.51
29004,29028.98,47.59109,-6.832489144,29113.11822,28996.44878,43.17108638,-104.0716864,32.82600721,29066.76533,29084.17383,29028.98
29006.11,29025.97,17.012931,-10.45991167,29110.50979,29000.66421,43.42439594,-103.0792602,33.41901626,29062.73533,29082.9715,29025.97
29020.88,29042.31,37.535328,-12.00447448,29111.25645,28997.26155,45.19342983,-80.34366919,31.06645977,29059.65667,29081.85083,29042.31
28992.22,29017.28,32.663851,-15.36406671,29114.11787,28992.20413,42.52433831,-97.68819416,35.63337195,29055.38233,29080.12517,29017.28
28977.57,29005.85,39.302346,-18.98979776,29119.63818,28980.55282,41.23651922,-146.055027,46.72867326,29050.39867,29078.00133,29005.85
28961.61,28994,28.421905,-22.88722468,29126.34802,28966.81098,39.87556759,-158.0840429,46.72867326,29044.53167,29075.64133,28994
28985.22,29012.48,24.820372,-23.79652241,29127.59923,28958.99877,42.76624284,-125.5931747,40.04995771,29039.388,29073.89583,29012.48
29002.88,29026.04,27.056445,-22.82897479,29126.82068,28954.74032,44.81908329,-76.07967014,27.15670169,29036.12267,29072.89533,29026.04
28926.55,28953.24,71.978359,-27.89976825,29133.70407,28934.68093,38.624727,-166.6375003,46.81518636,29031.67467,29070.59817,28953.24
28964.27,28997.41,26.406616,-28.54566321,29133.18529,28925.95971,42.67493604,-137.7815894,46.81518636,29030.557,29069.05183,28997.41
28943.96,28965.62,32.688422,-30.3465705,29127.40664,28916.55936,41.1619281,-148.2631084,47.80494001,29029.23133,29067.12033,28965.62
28973.4,28995.71,19.709231,-29.06321787,29121.80162,28912.27538,44.13210149,-112.0654853,44.74405187,29028.67667,29065.04767,28995.71
28965.51,28987.74,18.18815,-28.3559391,29115.66952,28907.83648,43.52297927,-100.3244544,43.09755973,29025.94567,29062.80567,28987.74
28968.69,28993.48,13.816181,-27.22498349,29109.12885,28904.59915,43.84612834,-90.34006238,43.09755973,29024.42933,29060.45133,28993.48
28976.63,29002.42,48.408786,-25.39526063,29100.43879,28903.77721,44.66394503,-68.94513118,31.52672745,29022.35433,29058.0785,29002.42
28935,28955.12,49.533742,-26.99322408,29088.04317,28900.75183,41.39412302,-96.85994311,40.49325048,29019.12333,29054.78683,28955.12
28944.27,28967,24.049044,-27.19808747,29073.55602,28901.30298,42.3660684,-105.6439654,41.80328848,29015.57133,29051.52083,28967
28980.9,29002.54,21.885942,-24.12659198,29055.25326,28909.24474,46.02515379,-62.45619004,23.26985015,29013.15967,29049.2125,29002.54
28975.98,29000.48,29.854553,-21.83768137,29032.39874,28921.39726,45.62269017,-50.09017043,21.70180192,29010.41533,29046.76067,29000.48
28978.27,29000.47,14.56249,-19.6128348,29023.22221,28925.16979,45.85068133,-47.63880447,21.70180192,29007.802,29044.2865,29000.47
28956.76,28972.5,26.866085,-19.36211074,29019.34269,28924.32531,44.05581655,-59.01990212,26.31736183,29003.169,29041.32033,28972.5
28929.88,28950.01,30.292718,-21.08929717,29016.17981,28919.86519,41.93373719,-94.09951563,34.494665,28998.422,29038.3105,28950.01
28824.95,28846.85,147.724456,-30.57265638,29033.30105,28883.15095,35.10525522,-208.6134863,58.15618306,28990.213,29033.41383,28846.85
28811,28837.27,130.507907,-38.76705284,29047.19842,28851.13158,34.33628124,-257.2769587,61.87687337,28981.69733,29028.2805,28837.27
28892.13,28923.51,68.68357,-38.27346542,29045.13614,28844.64986,41.98222512,-168.5978366,36.74530186,28975.71,29025.01133,28923.51
28891.9,28917.91,56.240634,-37.46893436,29044.02287,28838.79213,41.96789359,-119.4813868,28.81841482,28969.133,29021.798,28917.91
28925.09,28946.19,28.159508,-33.76397202,29039.11742,28837.68458,44.78181379,-83.25345893,24.84334057,28963.84833,29019.04017,28946.19
28953.77,28974.77,30.573644,-28.18858589,29032.34501,28839.54599,47.0758106,-25.4677435,14.23559037,28959.49033,29016.665,28974.77
28958.8,28981.9,24.761177,-23.09791487,29034.37379,28840.74221,47.47173822,-9.652753676,14.03412046,28955.35033,29014.15767,28981.9
28945.33,28965.07,62.762805,-19.92080322,29032.6944,28840.5276,46.5078847,-6.101303347,9.890659622,28952.451,29011.52417,28965.07
28965,28991.15,27.44822,-15.63547867,29034.54262,28840.78338,48.09974665,17.31007412,9.890659622,28951.151,29008.95817,28991.15
28976.83,28999.72,19.620684,-11.15614486,29034.99224,28840.67676,49.0432021,47.12980967,6.396438485,28950.175,29006.45517,28999.72
28977.89,28999.72,37.363313,-7.43500134,29036.50726,28840.39974,49.12891916,82.90145857,0.905485121,28948.742,29004.19933,28999.72
28979.72,29002.38,15.936455,-4.288863238,29037.89533,28840.11467,49.28128999,62.78619938,4.891237421,28948.32533,29001.85383,29002.38
28975.06,29001.78,19.086172,-2.14680218,29037.69349,28840.15951,48.89549394,72.95853852,3.271130916,28948.24167,28999.32017,29001.78
28975.03,29000.4,21.327772,-0.446477395,29040.97408,28840.88192,48.89294488,55.05907763,8.265262511,28948.689,28996.61033,29000.4
28923.67,28940,36.070975,-3.206320058,29040.22299,28839.57301,44.76026884,-12.32598373,18.19549841,28946.63733,28993.01267,28940
28923.63,28951.68,51.895343,-5.335241573,29035.68725,28838.38175,44.7572209,-42.69935308,23.49865973,28943.99567,28990.05917,28951.68
28961.66,28991.01,27.457032,-3.908667358,29033.98403,28838.65297,48.2247912,3.580446211,19.47277897,28945.166,28988.42033,28991.01
29009.91,29035.18,58.477501,1.102565059,29039.37787,28836.42313,52.16559138,120.4298805,1.05330978,28946.68733,28988.62217,29035.18
28989.3,29016.23,42.470329,3.372076896,29043.29561,28835.75939,50.46819127,105.4398762,1.05330978,28948.19867,28988.715,29016.23
28982.69,29002.92,30.360677,4.584462786,29047.57711,28836.75889,49.92917582,83.39721308,0.611153944,28948.50833,28988.5925,29002.92
28975.65,29000,24.124339,4.92049774,29040.34178,28859.06422,49.34847602,72.55936935,0.412022388,28948.84633,28987.396,29000
28937.11,28965.02,22.396014,2.053282985,29019.49985,28892.51715,46.29896065,4.806488697,13.00652702,28947.79367,28986.1115,28965.02
28943.87,28970.04,20.480294,0.322749682,29014.94217,28902.24883,46.89442456,2.830313329,13.00652702,28946.70167,28984.528,28970.04
28934.84,28959.65,20.962343,-1.757101193,29009.09393,28912.39107,46.18671648,-15.1480047,15.38083586,28946.69633,28982.90983,28959.65
28900,28928.06,52.645478,-6.1458493,29012.78343,28906.19257,43.5627295,-80.42413525,27.520466,28945.22067,28980.396,28928.06
28858.94,28882.61,98.083975,-12.78973059,29024.51225,28884.98075,40.74084839,-135.8364432,37.60548919,28941.15533,28977.1575,28882.61
28848.68,28876.74,42.6659,-18.66776031,29033.52927,28864.95173,40.06989324,-146.4985093,37.60548919,28936.912,28973.66367,28876.74
28824.35,28851.82,96.600376,-25.00117094,29044.34003,28842.04297,38.51393025,-183.783864,49.7318815,28931.78133,28969.79167,28851.82
28838.68,28868.14,42.540963,-28.53519727,29047.61139,28826.13961,39.93504636,-139.6977186,49.7318815,28927.84533,28965.50717,28868.14
28706.64,28733.71,104.225054,-41.51193929,29072.75667,28773.97533,32.72531278,-228.1338989,63.6690567,28920.404,28959.413,28733.71
28752.8,28786.75,156.587294,-47.52355268,29077.2877,28746.9353,36.84849269,-220.5136236,65.13651337,28917.999,28954.106,28786.75
28769.77,28796.3,45.695385,-50.33819505,29075.17202,28728.05598,38.28694978,-186.8369349,60.05400942,28916.62467,28949.161,28796.3
28810,28835.49,28.328974,-48.76051377,29067.90878,28718.81322,41.55188911,-127.0581312,42.8138203,28913.887,28944.7985,28835.49
28800.57,28823.94,34.035514,-47.72101404,29059.43799,28709.83801,41.02558375,-115.1272697,42.8138203,28910.84267,28939.98783,28823.94
28823.21,28849.99,31.4205,-44.55672206,29055.46285,28703.76715,42.82423509,-87.79383998,37.16030779,28907.44667,28935.6475,28849.99
28820.72,28849.31,35.359406,-41.76843949,29050.916,28698.023,42.67614884,-68.95875245,28.96836846,28903.01167,28931.251,28849.31
28759.35,28786.65,35.799104,-44.00350655,29042.93752,28685.77048,39.21838842,-108.1165075,40.97974719,28896.36333,28925.85683,28786.65
28796.23,28819.37,44.561433,-42.31116869,29020.78718,28686.55282,42.13311504,-97.98793318,42.11328526,28891.39333,28921.92217,28819.37
28796.29,28828.33,18.573683,-40.49829808,29000.08497,28687.95403,42.13778491,-79.66766949,39.82894774,28885.76967,28918.46033,28828.33
28835.01,28859.99,38.595434,-35.52766387,28978.39455,28694.87645,45.09571405,-51.10835311,27.59752617,28881.04233,28915.60867,28859.99
28846.46,28866,23.78713,-30.31502835,28956.15948,28704.19252,45.94109671,-34.43362136,23.76203551,28876.66133,28912.70167,28866
28871.28,28893.73,37.069495,-23.90564123,28944.24961,28709.51939,47.74532621,-11.51579091,15.40975498,28873.04667,28910.686,28893.73
28844.48,28864.67,50.016234,-20.74950441,28926.10034,28717.72966,46.02933324,-21.24705824,19.9800116,28868.694,28908.46783,28864.67
28839.57,28859.71,31.830089,-18.43196697,28907.37357,28726.92943,45.71791716,-29.19641592,19.9800116,28864.17867,28906.43383,28859.71
28833.96,28853.52,10.930214,-16.85370297,28895.75534,28731.94366,45.35522489,-26.88118145,19.9800116,28861.18833,28903.91283,28853.52
28836.63,28859.28,14.608584,-15.2121149,28892.63737,28732.83063,45.56783267,-27.85545101,21.79751604,28858.28833,28901.142,28859.28
28875.75,28901.62,50.438674,-10.6319292,28897.39905,28730.77595,48.59901977,7.718533385,7.732477853,28855.42467,28900.29533,28901.62
28858.53,28876.4,26.833779,-8.295978253,28901.36613,28730.22687,47.39712438,21.39295421,2.869438931,28850.37867,28898.533,28876.4
28871.97,28890,19.693716,-5.299139439,28906.14336,28728.77864,48.42692132,27.94567267,3.059827867,28846.46767,28897.33317,28890
28890,28919.47,40.124288,-1.452509149,28904.30069,28748.95731,49.79101215,61.74385441,4.588712645,28843.378,28895.94317,28919.47
28880.38,28900,21.001599,0.810377934,28905.96199,28760.05401,49.07457291,63.8308962,2.762767473,28840.20233,28894.52433,28900
28931.22,28953.27,74.468351,6.629672624,28920.05298,28762.10802,52.78847274,122.6670977,14.54836313,28840.006,28893.89983,28953.27
28928.7,28947.32,36.978999,10.91237162,28933.62508,28760.40592,52.59180558,138.1799814,14.82178399,28839.50033,28893.101,28947.32
28914.15,28934.99,18.568687,12.98272131,28941.35189,28764.03711,51.44698254,139.7436745,14.82178399,28838.81067,28892.7535,28934.99
28901.91,28924.06,26.096547,13.48042865,28946.75079,28766.50821,50.4905117,123.1685671,7.395617365,28838.87433,28892.0475,28924.06
28897.97,28919.09,9.48205,13.40244519,28950.75471,28770.22929,50.17985602,99.03514782,4.568529605,28840.17533,28890.66533,28919.09
28927.33,28949.15,27.2353,15.53072088,28950.36,28787.422,52.4358223,123.366871,13.26503461,28842.797,28889.8545,28949.15
28913.45,28929.8,28.606292,15.9139486,28950.90358,28798.60042,51.29976644,120.0184598,18.52734712,28845.767,28888.77417,28929.8
28919.99,28935.4,33.134883,16.55455211,28950.02223,28811.85177,51.80868921,100.3412346,12.73780393,28848.47733,28888.16133,28935.4
28916.93,28934.15,35.815596,16.62369101,28952.34424,28817.72176,51.54795429,94.93863753,12.73780393,28855.487,28887.9455,28934.15
28930.11,28947.61,22.655947,17.53981191,28956.82975,28821.60125,52.6106157,104.9486447,15.70141275,28861.39733,28889.69817,28947.61
28894.49,28915.98,30.367866,15.21620506,28957.48897,28823.26303,49.57104251,68.00452182,2.985637118,28865.55467,28891.08967,28915.98
28929.09,28949,18.040346,15.98242529,28960.18747,28829.02553,52.33808693,82.73631121,2.985637118,28869.52433,28891.70567,28949
28938.76,28957.62,75.777037,17.17200039,28962.57424,28836.55776,53.08238299,117.9458416,17.67188814,28874.13067,28892.48667,28957.62
