,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2017-12-26 00:00:00,1.18602,1.18662,1.18602,1.18662,GBPUSD,0,0,1,52,12,2017,26,0.00023205394815264353,1.1865122417295693,1.1854257582704304,62.932578916955116,10.621236321982089,1.1857243333333334,1.185378
1,2017-12-26 00:05:00,1.18677,1.18697,1.18676,1.18686,GBPUSD,5,0,1,52,12,2017,26,0.0002411056936156349,1.18668021167526,1.18538078832474,64.82160563577455,11.272022434108163,1.1857856666666666,1.1854118333333334
2,2017-12-26 00:15:00,1.18637,1.18637,1.18637,1.18637,GBPUSD,15,0,1,52,12,2017,26,0.0002469379488367502,1.1867117129262965,1.1854152870737034,58.52252876860257,11.460514396905662,1.1858296666666668,1.1854333333333331
3,2017-12-26 00:20:00,1.18639,1.18677,1.18629,1.18668,GBPUSD,20,0,1,52,12,2017,26,0.0002548296009001878,1.1867984604284014,1.1854165395715983,61.00269392281373,11.906076869398099,1.1858763333333333,1.1854668333333331
4,2017-12-26 00:25:00,1.18668,1.18719,1.18647,1.187,GBPUSD,25,0,1,52,12,2017,26,0.0002681229544639333,1.186949037822445,1.185384962177555,63.34332486870625,12.55944317493265,1.1859353333333333,1.1855083333333336
5,2017-12-26 00:30:00,1.187,1.1872,1.18654,1.18708,GBPUSD,30,0,1,52,12,2017,26,0.000284770377147136,1.1870859976858545,1.1853850023141455,63.90363067443503,13.195848431000243,1.1860036666666667,1.1855556666666667
6,2017-12-26 00:35:00,1.18709,1.18727,1.18709,1.18712,GBPUSD,35,0,1,52,12,2017,26,0.00030263650731523437,1.1872124226080565,1.1853905773919438,64.18677557041842,13.845714894774943,1.1860723333333332,1.1855981666666664
7,2017-12-26 00:40:00,1.18706,1.1871,1.18658,1.1868,GBPUSD,40,0,1,52,12,2017,26,0.0003145347447360788,1.1872554809863054,1.1854485190136943,60.273970091704754,14.030980453679387,1.1861226666666667,1.1856318333333333
8,2017-12-26 00:45:00,1.18681,1.18705,1.18664,1.18695,GBPUSD,45,0,1,52,12,2017,26,0.0003237449714198222,1.1872945108324406,1.1855394891675595,61.414562980319374,14.210070493953683,1.1861733333333333,1.1856689999999999
9,2017-12-26 00:50:00,1.18702,1.1871,1.18696,1.18701,GBPUSD,50,0,1,52,12,2017,26,0.0003310069744275849,1.1873297090390222,1.1856352909609775,61.86759916583699,14.410762345796327,1.1862296666666665,1.1857061666666666
10,2017-12-26 00:55:00,1.18701,1.18725,1.18697,1.18714,GBPUSD,55,0,1,52,12,2017,26,0.0003379868246045715,1.1874055822412235,1.1856704177587762,62.8453715124402,14.687715568296426,1.1862796666666666,1.185741333333333
