,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2017-03-13 00:00:00,1.06851,1.06864,1.06831,1.06845,GBPUSD,0,0,0,11,3,2017,13,-0.00016874932417252194,1.0702854270190651,1.0667425729809348,54.370768186667924,32.07802896316353,1.0687636666666667,1.0681646666666667
1,2017-03-13 00:05:00,1.06844,1.06848,1.06825,1.06844,GBPUSD,5,0,0,11,3,2017,13,-0.00018457022703224677,1.0701107730996597,1.0667812269003403,54.29989969235493,31.04356336532768,1.0687586666666666,1.0681971666666668
2,2017-03-13 00:10:00,1.06845,1.06861,1.06845,1.06853,GBPUSD,10,0,0,11,3,2017,13,-0.00018560261039894758,1.0699339690967953,1.0668360309032046,54.84783848515274,30.044834472997422,1.0687446666666667,1.0682276666666666
3,2017-03-13 00:15:00,1.06847,1.06859,1.06823,1.06853,GBPUSD,15,0,0,11,3,2017,13,-0.0001768886911140196,1.069800990779892,1.0668740092201079,54.84783848515274,29.12597472331266,1.0687293333333334,1.0682611666666666
4,2017-03-13 00:20:00,1.06853,1.06853,1.06839,1.06847,GBPUSD,20,0,0,11,3,2017,13,-0.00016307687604160632,1.069668945075557,1.0669130549244428,54.38264834299944,28.237743631950718,1.0687156666666666,1.0682923333333334
5,2017-03-13 00:25:00,1.06847,1.06847,1.06827,1.06827,GBPUSD,25,0,0,11,3,2017,13,-0.00014961303482463124,1.0695122420945524,1.0669577579054477,52.83734420206616,27.4466714447193,1.068687,1.0683135
6,2017-03-13 00:30:00,1.06826,1.06827,1.06809,1.06825,GBPUSD,30,0,0,11,3,2017,13,-0.0001370511836325378,1.0693838630443033,1.066992136955697,52.68248282874409,26.78209554701663,1.068651,1.0683353333333334
7,2017-03-13 00:35:00,1.06825,1.06838,1.06825,1.06834,GBPUSD,35,0,0,11,3,2017,13,-0.00012396493050451565,1.0693496980220998,1.0669943019779005,53.31938751201621,26.06711901649198,1.0686006666666665,1.0683476666666667
8,2017-03-13 00:40:00,1.06834,1.06834,1.06786,1.06794,GBPUSD,40,0,0,11,3,2017,13,-0.0001173352206449689,1.0692932923637573,1.0669777076362426,50.21196404063502,25.592034050212657,1.0685493333333334,1.0683531666666668
9,2017-03-13 00:45:00,1.06793,1.06798,1.06789,1.0679,GBPUSD,45,0,0,11,3,2017,13,-0.00011547063330390318,1.069221165051052,1.0669668349489478,49.91105495834252,25.13278524947598,1.068491,1.0683611666666666
10,2017-03-13 00:50:00,1.06789,1.06794,1.06789,1.06791,GBPUSD,50,0,0,11,3,2017,13,-0.0001162677521009747,1.0691184495836064,1.0669755504163936,49.98856548084303,24.68884474209719,1.0684286666666667,1.0683711666666666
11,2017-03-13 00:55:00,1.06792,1.06794,1.06784,1.06791,GBPUSD,55,0,0,11,3,2017,13,-0.00011842639272948128,1.0689868380601442,1.0670061619398559,49.98856548084303,24.288817648275117,1.0683656666666665,1.0683878333333332
12,2017-03-13 01:00:00,1.06794,1.06824,1.06783,1.06821,GBPUSD,0,1,0,11,3,2017,13,-0.0001162690068656012,1.0689603300794996,1.0670106699205004,52.35556790509239,23.688957206483042,1.0683143333333334,1.0684001666666667
13,2017-03-13 01:05:00,1.06818,1.06819,1.06795,1.06817,GBPUSD,5,1,0,11,3,2017,13,-0.00011189268899623513,1.0689603300794996,1.0670106699205004,52.01599867862722,23.10909211275071,1.0682706666666668,1.0684136666666668
14,2017-03-13 01:10:00,1.06817,1.06824,1.0681,1.06815,GBPUSD,10,1,0,11,3,2017,13,-0.00010641906359526263,1.0689650519360978,1.0670119480639018,51.84208203453148,22.512722803862076,1.0682289999999999,1.0684241666666667
15,2017-03-13 01:15:00,1.06815,1.06823,1.06813,1.0682,GBPUSD,15,1,0,11,3,2017,13,-9.950433221010825e-05,1.0689841331371903,1.0670448668628094,52.25493551980355,21.936232471936396,1.0681893333333334,1.0684416666666665
16,2017-03-13 01:20:00,1.06821,1.06825,1.06817,1.06822,GBPUSD,20,1,0,11,3,2017,13,-9.150294633836317e-05,1.068957513201897,1.067174486798103,52.42370817780017,21.363192345582362,1.068157,1.0684558333333334
17,2017-03-13 01:25:00,1.06823,1.0683,1.06817,1.0683,GBPUSD,25,1,0,11,3,2017,13,-8.175500535525603e-05,1.0689221025001416,1.0673178974998583,53.10957691161748,20.76670047572266,1.0681450000000001,1.0684688333333334
18,2017-03-13 01:30:00,1.06829,1.06868,1.06828,1.06868,GBPUSD,30,1,0,11,3,2017,13,-6.517434638159861e-05,1.068861939390912,1.0675420606090882,56.21147549214848,20.259872519935143,1.0681453333333333,1.0684843333333334
19,2017-03-13 01:35:00,1.06868,1.06903,1.06857,1.0689,GBPUSD,35,1,0,11,3,2017,13,-4.152174065597569e-05,1.068819884487314,1.067757115512686,57.88022749718719,20.00421984056484,1.068151,1.068497
20,2017-03-13 01:40:00,1.0689,1.06892,1.06845,1.06862,GBPUSD,40,1,0,11,3,2017,13,-1.904908441013235e-05,1.0688444572799383,1.0677495427200614,55.114823917957835,19.663316441286568,1.0681433333333332,1.0685096666666667
21,2017-03-13 01:45:00,1.06863,1.06864,1.06847,1.06862,GBPUSD,45,1,0,11,3,2017,13,1.5493653030824919e-06,1.068869051834287,1.067742948165713,55.114823917957835,19.3337764886509,1.0681333333333334,1.0685171666666666
22,2017-03-13 01:50:00,1.06862,1.06916,1.06862,1.06902,GBPUSD,50,1,0,11,3,2017,13,2.6271528964616154e-05,1.0689717972048396,1.0676892027951606,58.17018608954002,19.32804853663762,1.068153,1.0685288333333332
23,2017-03-13 01:55:00,1.06903,1.06925,1.0689,1.06893,GBPUSD,55,1,0,11,3,2017,13,5.0786604404162466e-05,1.0690410520291291,1.0676599479708708,57.2629110534018,19.372447021718102,1.0681783333333332,1.0685443333333333
24,2017-03-13 02:00:00,1.06893,1.0692,1.06857,1.06891,GBPUSD,0,2,0,11,3,2017,13,7.345191893075568e-05,1.0691057946558524,1.0676392053441475,57.05832864009757,19.156240458424907,1.0682056666666666,1.0685566666666666
25,2017-03-13 02:05:00,1.0689,1.06895,1.06858,1.06877,GBPUSD,5,2,0,11,3,2017,13,9.136865589812956e-05,1.0691499241522788,1.0676450758477214,55.61938961759316,18.947240780574823,1.0682420000000001,1.068568
26,2017-03-13 02:10:00,1.06876,1.06918,1.06872,1.069,GBPUSD,10,2,0,11,3,2017,13,0.00010883111950955094,1.0692300239981047,1.0676399760018953,57.44334369361949,18.885065583687094,1.0683023333333332,1.0685845
27,2017-03-13 02:15:00,1.06901,1.06924,1.06886,1.06891,GBPUSD,15,2,0,11,3,2017,13,0.0001234094966128079,1.0692846231074333,1.0676423768925667,56.503333359681925,18.86057017188971,1.0683586666666665,1.0685991666666665
28,2017-03-13 02:20:00,1.06891,1.06901,1.06888,1.06897,GBPUSD,20,2,0,11,3,2017,13,0.0001360919513006959,1.0693270280003477,1.0677029719996525,56.98874151001392,18.836891273818903,1.068423,1.0686138333333335
29,2017-03-13 02:25:00,1.06896,1.06919,1.06893,1.06899,GBPUSD,25,2,0,11,3,2017,13,0.00014693015055077256,1.069353564309714,1.0677854356902858,57.15362121926734,18.92714494258106,1.0684836666666666,1.0686253333333333
30,2017-03-13 02:30:00,1.069,1.06915,1.06876,1.06887,GBPUSD,30,2,0,11,3,2017,13,0.00015379483645902253,1.0693472259757335,1.0678877740242665,55.825337267158034,18.83690646161505,1.0684976666666666,1.0686306666666667
31,2017-03-13 02:35:00,1.06888,1.06893,1.06872,1.06893,GBPUSD,35,2,0,11,3,2017,13,0.0001584158784212449,1.0693293535148418,1.0680076464851578,56.35005308264062,18.70870520392621,1.068514,1.0686363333333333
32,2017-03-13 02:40:00,1.06893,1.06903,1.06886,1.06886,GBPUSD,40,2,0,11,3,2017,13,0.00015991053422110616,1.0693300812010793,1.0680719187989205,55.55364887102659,18.66021750053008,1.0685250000000002,1.0686348333333333
33,2017-03-13 02:45:00,1.06885,1.06885,1.06862,1.06867,GBPUSD,45,2,0,11,3,2017,13,0.00015597147193032346,1.0693038872587854,1.0681481127412147,53.43319335418154,18.3676627765039,1.0685296666666666,1.0686295
34,2017-03-13 02:50:00,1.06867,1.06877,1.06848,1.06854,GBPUSD,50,2,0,11,3,2017,13,0.0001464035879548722,1.069264911610101,1.0682260883898989,52.02758839535566,17.95334043251485,1.068532,1.0686238333333333
35,2017-03-13 02:55:00,1.06854,1.06856,1.06825,1.06825,GBPUSD,55,2,0,11,3,2017,13,0.000128848767865944,1.069256728031645,1.068239271968355,49.049971548633685,17.35754663478564,1.0685313333333333,1.0686091666666668
36,2017-03-13 03:00:00,1.06823,1.06832,1.06811,1.06823,GBPUSD,0,3,0,11,3,2017,13,0.00010659538290624277,1.0692550580443412,1.068241941955659,48.85050986860044,16.896232955735886,1.0685306666666667,1.0685908333333332
37,2017-03-13 03:05:00,1.06822,1.06828,1.06804,1.0682,GBPUSD,5,3,0,11,3,2017,13,8.184200280516057e-05,1.0692702686995381,1.0682167313004616,48.5441918779548,16.505827732052662,1.0685259999999999,1.0685633333333333
38,2017-03-13 03:10:00,1.06818,1.06845,1.06813,1.06836,GBPUSD,10,3,0,11,3,2017,13,5.918545934366048e-05,1.0692811434342495,1.0681738565657506,50.264827910135,15.97999224039459,1.0685399999999998,1.0685446666666667
39,2017-03-13 03:15:00,1.06834,1.06847,1.06813,1.06843,GBPUSD,15,3,0,11,3,2017,13,4.001277939480214e-05,1.0692666403915316,1.0681413596084681,51.00630227829824,15.454969298831763,1.0685576666666665,1.0685243333333332
40,2017-03-13 03:20:00,1.06844,1.06855,1.06829,1.06841,GBPUSD,20,3,0,11,3,2017,13,2.3618495629216474e-05,1.069270398239384,1.0681166017606158,50.78253216469786,14.998019620901532,1.0685743333333333,1.0685015
41,2017-03-13 03:25:00,1.06842,1.06848,1.06832,1.06833,GBPUSD,25,3,0,11,3,2017,13,8.494887604644849e-06,1.0692778374699758,1.068080162530024,49.87708614500677,14.55630159890231,1.0685883333333335,1.0684770000000001
42,2017-03-13 03:30:00,1.06834,1.06869,1.06823,1.06868,GBPUSD,30,3,0,11,3,2017,13,5.252030575034134e-07,1.0692389830789049,1.0680850169210951,53.6197642590317,14.29914672649609,1.0686039999999999,1.0684591666666667
43,2017-03-13 03:35:00,1.06868,1.06869,1.06843,1.06856,GBPUSD,35,3,0,11,3,2017,13,-4.458483773805318e-06,1.0692078916143917,1.068079108385608,52.236340066136485,14.050563683170076,1.068617,1.0684438333333333
44,2017-03-13 03:40:00,1.06856,1.06871,1.06853,1.06858,GBPUSD,40,3,0,11,3,2017,13,-6.980101880866315e-06,1.0691777162796867,1.0680762837203128,52.44787029764774,13.826520308903653,1.0686313333333333,1.0684301666666667
45,2017-03-13 03:45:00,1.06857,1.06863,1.0685,1.0685,GBPUSD,45,3,0,11,3,2017,13,-9.08679983407759e-06,1.069162691750309,1.0680643082496912,51.5040283102099,13.581216867504983,1.0686413333333333,1.0684153333333335
46,2017-03-13 03:50:00,1.06849,1.06855,1.06824,1.06836,GBPUSD,50,3,0,11,3,2017,13,-1.3035904864054636e-05,1.0691100640922928,1.0680529359077073,49.87903787644883,13.145715966488245,1.068646,1.0684015
47,2017-03-13 03:55:00,1.06837,1.0685,1.06833,1.06849,GBPUSD,55,3,0,11,3,2017,13,-1.5828990807021926e-05,1.0690670247951313,1.0680539752048683,51.35338850308053,12.724731762172064,1.0686523333333333,1.0683986666666667
48,2017-03-13 04:00:00,1.0685,1.06859,1.06834,1.06857,GBPUSD,0,4,0,11,3,2017,13,-1.6438657453204712e-05,1.0690091138570623,1.0680718861429375,52.24761258286635,12.363785030754059,1.0686486666666668,1.068397
49,2017-03-13 04:05:00,1.06856,1.0688,1.06853,1.06879,GBPUSD,5,4,0,11,3,2017,13,-1.2100400915522151e-05,1.0689660988010226,1.0680949011989775,54.62066766131343,12.197544343586845,1.068645,1.068398
50,2017-03-13 04:10:00,1.0688,1.06894,1.06864,1.0689,GBPUSD,10,4,0,11,3,2017,13,-3.1057355433946225e-06,1.0689726980105523,1.0680913019894474,55.75788090973964,12.153516104798616,1.0686543333333334,1.0683988333333334
51,2017-03-13 04:15:00,1.06889,1.06897,1.06885,1.06895,GBPUSD,15,4,0,11,3,2017,13,9.140760851976761e-06,1.0689775743081333,1.0680884256918666,56.273148225118895,12.135774944098978,1.0686653333333334,1.0683993333333333
52,2017-03-13 04:20:00,1.06894,1.06913,1.06886,1.06905,GBPUSD,20,4,0,11,3,2017,13,2.43580683093106e-05,1.0690231519691542,1.0680618480308457,57.3020107540549,12.252396829876593,1.0686663333333333,1.0684096666666667
53,2017-03-13 04:25:00,1.06905,1.0692,1.06895,1.06916,GBPUSD,25,4,0,11,3,2017,13,4.233917497398678e-05,1.0691195862635001,1.0680144137365,58.415426437582646,12.422426715333273,1.0686740000000001,1.0684261666666666
54,2017-03-13 04:30:00,1.06919,1.0693,1.06914,1.06924,GBPUSD,30,4,0,11,3,2017,13,6.228983184662182e-05,1.0692308033745703,1.0679731966254298,59.2155644909596,12.671972504731151,1.0686849999999999,1.0684453333333332
55,2017-03-13 04:35:00,1.06925,1.0695,1.06924,1.0693,GBPUSD,35,4,0,11,3,2017,13,8.324441206351752e-05,1.069332933954956,1.0679760660450437,59.81546079448959,13.07585990239723,1.0687026666666668,1.0684723333333332
56,2017-03-13 04:40:00,1.0693,1.06936,1.06923,1.06924,GBPUSD,40,4,0,11,3,2017,13,0.00010258276245157445,1.0694005346294106,1.0680094653705894,58.918940925940326,13.452638259969527,1.0687106666666666,1.0685065
57,2017-03-13 04:45:00,1.06924,1.06928,1.06914,1.0692,GBPUSD,45,4,0,11,3,2017,13,0.0001190223595078338,1.069441394086338,1.0680686059136617,58.31614917281319,13.69000100903027,1.0687203333333335,1.0685395
58,2017-03-13 04:50:00,1.06921,1.06929,1.06919,1.06926,GBPUSD,50,4,0,11,3,2017,13,0.00013346927221533411,1.0694953075803069,1.068104692419693,58.967558902278334,13.92876907596992,1.06873,1.0685765
59,2017-03-13 04:55:00,1.06926,1.06964,1.06926,1.06946,GBPUSD,55,4,0,11,3,2017,13,0.00014879655766269196,1.069583052782331,1.0681199472176692,61.065636236905064,14.453384159608781,1.0687456666666668,1.0686146666666665
60,2017-03-13 05:00:00,1.06947,1.06958,1.06944,1.06952,GBPUSD,0,5,0,11,3,2017,13,0.00016449028956130757,1.069665449942606,1.0681485500573937,61.67381912111996,14.960512073793018,1.0687673333333334,1.0686324999999999
61,2017-03-13 05:05:00,1.06953,1.0698,1.06949,1.06978,GBPUSD,5,5,0,11,3,2017,13,0.000183364253142825,1.069781667458344,1.068177332541656,64.18194033585735,15.617313914383537,1.0687956666666667,1.0686548333333334
62,2017-03-13 05:10:00,1.06977,1.06994,1.06969,1.06989,GBPUSD,10,5,0,11,3,2017,13,0.00020457918150451103,1.0699252712933351,1.0681547287066648,65.17925818057356,16.348506379409574,1.06883,1.0686775
63,2017-03-13 05:15:00,1.06989,1.07005,1.06984,1.06993,GBPUSD,15,5,0,11,3,2017,13,0.00022632115893905382,1.0700477555841061,1.068169244415894,65.54019806437287,17.127822721724623,1.0688719999999998,1.0687008333333334
64,2017-03-13 05:20:00,1.06993,1.06996,1.06984,1.06986,GBPUSD,20,5,0,11,3,2017,13,0.00024562108931971093,1.0701342938282512,1.068210706171749,64.33296334440524,17.881161852629162,1.0689160000000002,1.068724
65,2017-03-13 05:25:00,1.06985,1.06992,1.06958,1.06958,GBPUSD,25,5,0,11,3,2017,13,0.000257351601061255,1.070149818385902,1.0683031816140982,59.77679422309519,18.225412658113243,1.0689603333333333,1.0687458333333335
66,2017-03-13 05:30:00,1.06959,1.06964,1.06954,1.06964,GBPUSD,30,5,0,11,3,2017,13,0.0002640935236361519,1.0701350110697943,1.0684459889302056,60.39851337387716,18.50197525431063,1.0690073333333332,1.068769
67,2017-03-13 05:35:00,1.06963,1.06976,1.06963,1.06976,GBPUSD,35,5,0,11,3,2017,13,0.0002686678797980653,1.070133565330744,1.0685744346692563,61.62570183338649,18.866867217703234,1.0690593333333334,1.0687926666666667
68,2017-03-13 05:40:00,1.06979,1.06987,1.06972,1.06982,GBPUSD,40,5,0,11,3,2017,13,0.0002719887685295831,1.0701289538763654,1.0687040461236346,62.23108116174464,19.30728843794501,1.069108,1.068824
69,2017-03-13 05:45:00,1.06982,1.06992,1.0698,1.0699,GBPUSD,45,5,0,11,3,2017,13,0.00027500635753981595,1.0701511201735752,1.0687928798264248,63.03541251651894,19.773352987047566,1.0691570000000001,1.0688573333333333
70,2017-03-13 05:50:00,1.06991,1.07003,1.06984,1.06996,GBPUSD,50,5,0,11,3,2017,13,0.00027800612699874574,1.0701812252498768,1.0688687747501233,63.63624538752556,20.311423969684526,1.0692086666666667,1.0688914999999999
71,2017-03-13 05:55:00,1.06997,1.06999,1.06963,1.0697,GBPUSD,55,5,0,11,3,2017,13,0.00027605569428983687,1.0701637924672787,1.0689612075327213,59.31436205822489,20.51399543870391,1.0692543333333333,1.0689213333333332
72,2017-03-13 06:00:00,1.06969,1.07001,1.06967,1.06998,GBPUSD,0,6,0,11,3,2017,13,0.00027494286536863707,1.0701867961757212,1.0690312038242789,62.17617887968088,20.72695468696895,1.0692976666666667,1.0689508333333333
73,2017-03-13 06:05:00,1.06998,1.07003,1.06985,1.06986,GBPUSD,5,6,0,11,3,2017,13,0.00027187218628548144,1.0701912765101587,1.069096723489841,60.295846728869726,20.950514603015023,1.069341,1.068979
74,2017-03-13 06:10:00,1.06987,1.07001,1.06986,1.06997,GBPUSD,10,6,0,11,3,2017,13,0.00026887066877060594,1.0702114564355623,1.0691495435644378,61.40273000888257,21.16662252185956,1.0693873333333335,1.0690093333333335
75,2017-03-13 06:15:00,1.06998,1.07,1.06991,1.06997,GBPUSD,15,6,0,11,3,2017,13,0.0002654570342536745,1.0702281533660614,1.0691998466339387,61.40273000888257,21.37552684340928,1.0694363333333332,1.0690388333333334
76,2017-03-13 06:20:00,1.06996,1.07,1.06988,1.06994,GBPUSD,20,6,0,11,3,2017,13,0.0002608803783898895,1.070220856355974,1.069277143644026,60.9071551265097,21.52470823378731,1.0694890000000001,1.0690674999999998
77,2017-03-13 06:25:00,1.06994,1.06994,1.06985,1.0699,GBPUSD,25,6,0,11,3,2017,13,0.0002545819033490791,1.0701825447206474,1.0693854552793527,60.23658539736099,21.615001715496994,1.069536,1.0690941666666667
78,2017-03-13 06:30:00,1.06988,1.0699,1.06975,1.06978,GBPUSD,30,6,0,11,3,2017,13,0.0002450396283057871,1.0701233519958486,1.0694966480041512,58.246419078883804,21.523708095397005,1.0695763333333335,1.0691125
79,2017-03-13 06:35:00,1.06977,1.06977,1.06967,1.06967,GBPUSD,35,6,0,11,3,2017,13,0.00023165094345513237,1.0700962935910805,1.0695447064089196,56.476981684452255,21.295256807766584,1.0696056666666667,1.0691253333333333
80,2017-03-13 06:40:00,1.06968,1.06985,1.06967,1.06983,GBPUSD,40,6,0,11,3,2017,13,0.00021857798763261693,1.070072767706805,1.069599232293195,58.379478935550196,21.176911406003878,1.0696366666666668,1.0691455
81,2017-03-13 06:45:00,1.06982,1.06988,1.06976,1.06986,GBPUSD,45,6,0,11,3,2017,13,0.00020636867962549424,1.07007548382364,1.0696045161763599,58.7294002051646,21.100309199978742,1.069667,1.0691661666666665
82,2017-03-13 06:50:00,1.06985,1.06995,1.06982,1.0699,GBPUSD,50,6,0,11,3,2017,13,0.00019550854211131203,1.07007647278977,1.06960452721023,59.202506044728835,21.11548576644446,1.0696953333333332,1.0691808333333335
83,2017-03-13 06:55:00,1.06989,1.07002,1.06982,1.06989,GBPUSD,55,6,0,11,3,2017,13,0.00018545819720401437,1.070071943331648,1.069605056668352,59.027507178040615,21.21723212703923,1.0697196666666666,1.0691968333333333
84,2017-03-13 07:00:00,1.06994,1.06995,1.0698,1.06985,GBPUSD,0,7,0,11,3,2017,13,0.00017538139691791578,1.0700712922261353,1.0696047077738648,58.31423874487734,21.27517259703852,1.06974,1.0692125
85,2017-03-13 07:05:00,1.06985,1.06999,1.06982,1.06994,GBPUSD,5,7,0,11,3,2017,13,0.0001668524251913426,1.0700590711558875,1.0696529288441128,59.45460886805422,21.382875185003844,1.0697613333333333,1.069232
86,2017-03-13 07:10:00,1.06995,1.07036,1.06993,1.07026,GBPUSD,10,7,0,11,3,2017,13,0.00016446582788846596,1.0701354562857555,1.0696385437142446,63.16135208397127,21.875152992288616,1.0697953333333332,1.069253
87,2017-03-13 07:15:00,1.07026,1.07044,1.07022,1.07037,GBPUSD,15,7,0,11,3,2017,13,0.00016743439611629284,1.0702392632337014,1.0695957367662987,64.32126767515533,22.42104359648711,1.0698343333333333,1.0692773333333334
88,2017-03-13 07:20:00,1.07036,1.07059,1.07034,1.07052,GBPUSD,20,7,0,11,3,2017,13,0.0001756154066360588,1.0703681858627085,1.0695368141372916,65.83859827873474,23.069243245797765,1.0698763333333334,1.0693031666666668
89,2017-03-13 07:25:00,1.07052,1.07065,1.07051,1.07058,GBPUSD,25,7,0,11,3,2017,13,0.00018719161483485582,1.0704867430984106,1.0694862569015897,66.4293617695507,23.743573097724944,1.0699136666666667,1.0693296666666667
90,2017-03-13 07:30:00,1.07055,1.07065,1.07048,1.07061,GBPUSD,30,7,0,11,3,2017,13,0.00020034100812387444,1.0705912678795173,1.0694467321204824,66.72698266092661,24.33564001551441,1.06995,1.0693586666666666
91,2017-03-13 07:35:00,1.07062,1.07062,1.07048,1.0705,GBPUSD,35,7,0,11,3,2017,13,0.00021157552698788796,1.0706489473657432,1.069469052634257,64.5561027171531,24.907971369377567,1.069974,1.0693848333333333
92,2017-03-13 07:40:00,1.07047,1.07047,1.0702,1.07029,GBPUSD,40,7,0,11,3,2017,13,0.00021718825684284733,1.0706719498434174,1.0694770501565827,60.65868312854924,24.927032457917807,1.0699873333333334,1.0694086666666667
93,2017-03-13 07:45:00,1.0703,1.0703,1.06985,1.06989,GBPUSD,45,7,0,11,3,2017,13,0.00021210634733374162,1.0706713291876893,1.0694806708123104,54.20983832898811,24.43058807645509,1.069986,1.069429
94,2017-03-13 07:50:00,1.06989,1.06994,1.06975,1.0699,GBPUSD,50,7,0,11,3,2017,13,0.0002002637580439891,1.070671266275137,1.069473733724863,54.33539272981543,23.823415541874105,1.0699873333333334,1.0694516666666667
95,2017-03-13 07:55:00,1.06989,1.07013,1.06977,1.06977,GBPUSD,55,7,0,11,3,2017,13,0.00018227399805556646,1.0706749970458616,1.0694500029541383,52.403055237787754,23.435453157650116,1.0699936666666665,1.069477
