,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2017-12-18 00:00:00,1.1742,1.17439,1.17415,1.17439,GBPUSD,0,0,0,51,12,2017,18,-0.00016651130004852874,1.1760238849415885,1.1747381150584115,34.53978597344016,21.877528374461992,1.1755076666666668,1.1759268333333333
1,2017-12-18 00:05:00,1.17443,1.17478,1.17443,1.17465,GBPUSD,5,0,0,51,12,2017,18,-0.00018662450041669328,1.1759841573598824,1.174649842640118,37.76913044440612,22.29655701546555,1.175472,1.1758726666666666
2,2017-12-18 00:10:00,1.17465,1.17475,1.17459,1.17465,GBPUSD,10,0,0,51,12,2017,18,-0.00020563860487043064,1.1759960765271393,1.1745509234728604,37.76913044440612,22.70161803510232,1.1754313333333333,1.1758245
3,2017-12-18 00:15:00,1.17465,1.17472,1.17418,1.17443,GBPUSD,15,0,0,51,12,2017,18,-0.00022600834605629853,1.1760280452903773,1.1744139547096228,36.15406568298582,23.329113470531855,1.1753803333333332,1.1757745
4,2017-12-18 00:20:00,1.17441,1.17459,1.17432,1.17438,GBPUSD,20,0,0,51,12,2017,18,-0.0002464425606507203,1.1760374345515352,1.1742885654484647,35.79420347674878,23.935692391447073,1.1753316666666669,1.1757248333333334
5,2017-12-18 00:25:00,1.17438,1.17461,1.1743,1.17458,GBPUSD,25,0,0,51,12,2017,18,-0.00026209341499680057,1.1760059913558414,1.1742230086441583,38.334051662833936,24.533156703998067,1.1752946666666666,1.1756750000000002
6,2017-12-18 00:30:00,1.17458,1.17461,1.1739,1.17441,GBPUSD,30,0,0,51,12,2017,18,-0.00027604059496512824,1.1759770851442517,1.174137914855748,37.045473254175874,25.303849648780325,1.1752556666666665,1.1756236666666666
7,2017-12-18 00:35:00,1.17441,1.17453,1.17406,1.17407,GBPUSD,35,0,0,51,12,2017,18,-0.00029298415968984976,1.1759974713456827,1.1739865286543174,34.6365964566168,26.048852828736507,1.1752066666666667,1.1755671666666667
8,2017-12-18 00:40:00,1.17407,1.17446,1.17373,1.17378,GBPUSD,40,0,0,51,12,2017,18,-0.0003148766011317266,1.1760070613997142,1.1737989386002858,32.75715846915723,26.899928242467404,1.175139,1.175508
9,2017-12-18 00:45:00,1.17378,1.17428,1.17378,1.17419,GBPUSD,45,0,0,51,12,2017,18,-0.00033146428666000504,1.1759628004637712,1.173721199536229,37.70119449031986,27.7226344757406,1.1750836666666666,1.1754488333333335
10,2017-12-18 00:50:00,1.17418,1.1748,1.17403,1.17447,GBPUSD,50,0,0,51,12,2017,18,-0.00033863478944178314,1.1758818649778136,1.1737011350221864,40.77743450592199,27.989241508283786,1.175041,1.1753973333333334
11,2017-12-18 00:55:00,1.17445,1.17461,1.17418,1.17457,GBPUSD,55,0,0,51,12,2017,18,-0.0003371596361353115,1.1757843274125979,1.1737046725874019,41.83849791236957,28.246961639742203,1.1749956666666668,1.1753656666666668
12,2017-12-18 01:00:00,1.17456,1.1748,1.17449,1.17462,GBPUSD,0,1,0,51,12,2017,18,-0.000328776707251974,1.1756953098737282,1.173713690126272,42.37254167440417,28.319138868256676,1.1749656666666666,1.1753401666666667
13,2017-12-18 01:05:00,1.17462,1.1747,1.17449,1.17451,GBPUSD,5,1,0,51,12,2017,18,-0.0003175092025815276,1.1755748512440225,1.1737351487559775,41.50520104276008,28.388910189154,1.1749333333333332,1.1753103333333332
14,2017-12-18 01:10:00,1.17452,1.17474,1.17452,1.17465,GBPUSD,10,1,0,51,12,2017,18,-0.0003020670769729554,1.1754798163791527,1.1737601836208469,43.0402831357868,28.418610400782313,1.1749036666666666,1.1752818333333332
15,2017-12-18 01:15:00,1.17466,1.17506,1.17458,1.17487,GBPUSD,15,1,0,51,12,2017,18,-0.00028061943809723765,1.1753474134268975,1.1738275865731023,45.37082493890991,28.16658581167785,1.1748809999999998,1.1752619999999998
16,2017-12-18 01:20:00,1.17487,1.17495,1.17468,1.17472,GBPUSD,20,1,0,51,12,2017,18,-0.0002582855544524665,1.1751805318076212,1.1739164681923788,44.09819617289109,27.92296204221021,1.1748533333333333,1.1752456666666666
17,2017-12-18 01:25:00,1.17473,1.17477,1.17471,1.17474,GBPUSD,25,1,0,51,12,2017,18,-0.0002356591954980498,1.175107269647127,1.1739507303528733,44.31364090373107,27.687459065058157,1.1748319999999999,1.1752283333333333
18,2017-12-18 01:30:00,1.17475,1.17477,1.17462,1.17463,GBPUSD,30,1,0,51,12,2017,18,-0.00021525350058992,1.1750321301911018,1.1739828698088983,43.36278829642059,27.51265670177346,1.1748009999999998,1.175209
19,2017-12-18 01:35:00,1.17462,1.17466,1.17438,1.17447,GBPUSD,35,1,0,51,12,2017,18,-0.0001993714754140378,1.174989816171276,1.1739881838287238,42.00652781664869,27.47757518579495,1.1747696666666665,1.1751926666666666
20,2017-12-18 01:40:00,1.17446,1.17449,1.17407,1.17408,GBPUSD,40,1,0,51,12,2017,18,-0.0001929251750928559,1.17500543885238,1.1739415611476198,38.93578972892491,27.600052487551814,1.174723,1.1751721666666666
21,2017-12-18 01:45:00,1.17407,1.17436,1.17405,1.17431,GBPUSD,45,1,0,51,12,2017,18,-0.00018862169885675215,1.1749864165729123,1.1739265834270878,41.54284450137859,27.727959900393312,1.1746830000000001,1.1751555
22,2017-12-18 01:50:00,1.1743,1.17433,1.17417,1.17423,GBPUSD,50,1,0,51,12,2017,18,-0.00018673334484966712,1.1749664167796126,1.1739045832203874,40.91431722939939,27.85160373280676,1.1746433333333333,1.1751351666666667
23,2017-12-18 01:55:00,1.17422,1.17433,1.17415,1.17431,GBPUSD,55,1,0,51,12,2017,18,-0.00018475577696290508,1.1749633824979429,1.1738956175020572,41.82483572409173,27.981144538733023,1.1746036666666666,1.1751158333333334
24,2017-12-18 02:00:00,1.17432,1.17446,1.17422,1.17445,GBPUSD,0,2,0,51,12,2017,18,-0.00018017124489951825,1.1749664337580639,1.1738995662419363,43.40373911922637,27.981536932911677,1.1745736666666666,1.1750953333333334
25,2017-12-18 02:05:00,1.17446,1.17469,1.17434,1.1746,GBPUSD,5,2,0,51,12,2017,18,-0.0001713892378367008,1.174968667624772,1.1738993323752285,45.05653959359179,27.772751777056737,1.174543,1.1750786666666666
26,2017-12-18 02:10:00,1.17459,1.17459,1.17421,1.17437,GBPUSD,10,2,0,51,12,2017,18,-0.00016371558701265684,1.1749673444494013,1.1738966555505985,43.061806609676374,27.64212484872911,1.1745053333333333,1.1750565000000002
27,2017-12-18 02:15:00,1.17438,1.17445,1.17431,1.17439,GBPUSD,15,2,0,51,12,2017,18,-0.0001564466686048493,1.1749562311901744,1.1739397688098254,43.28766171145079,27.515852151345744,1.1744806666666667,1.1750326666666668
28,2017-12-18 02:20:00,1.17438,1.17445,1.17427,1.17444,GBPUSD,20,2,0,51,12,2017,18,-0.0001486581829474529,1.1748807314829515,1.1740812685170483,43.863544993544394,27.417591687336802,1.17446,1.1750135
29,2017-12-18 02:25:00,1.17444,1.17462,1.17429,1.17458,GBPUSD,25,2,0,51,12,2017,18,-0.00013837988758868638,1.1748778857380835,1.1741231142619164,45.46750513749614,27.158777637016417,1.1744513333333333,1.1749998333333334
30,2017-12-18 02:30:00,1.17457,1.17474,1.17454,1.17471,GBPUSD,30,2,0,51,12,2017,18,-0.00012469036314221766,1.1749009042868561,1.174124095713144,46.92424936975155,26.791673423714567,1.1744619999999997,1.1749848333333333
31,2017-12-18 02:35:00,1.1747,1.17487,1.17464,1.17479,GBPUSD,35,2,0,51,12,2017,18,-0.00010801982604622098,1.174930764294826,1.1741162357051742,47.811753809051524,26.311759691327573,1.1744666666666665,1.1749693333333333
32,2017-12-18 02:40:00,1.1748,1.17491,1.17474,1.1749,GBPUSD,40,2,0,51,12,2017,18,-8.83535602859607e-05,1.1749767277859473,1.1740982722140527,49.02420523798631,25.809755741697803,1.174475,1.1749531666666668
33,2017-12-18 02:45:00,1.17491,1.17492,1.17483,1.17488,GBPUSD,45,2,0,51,12,2017,18,-6.795828066702813e-05,1.1750207761153781,1.1740912238846222,48.810915887650005,25.314304780450275,1.17449,1.1749351666666668
34,2017-12-18 02:50:00,1.17487,1.17511,1.17478,1.17508,GBPUSD,50,2,0,51,12,2017,18,-4.482944968496082e-05,1.1750971304309783,1.1740578695690218,51.01556738880123,24.64715491607855,1.1745133333333333,1.1749225
35,2017-12-18 02:55:00,1.1751,1.17542,1.17495,1.17495,GBPUSD,55,2,0,51,12,2017,18,-2.317163189505392e-05,1.1751117343032833,1.1740512656967166,49.57973609817564,23.922395420157148,1.1745256666666666,1.1749101666666666
36,2017-12-18 03:00:00,1.17494,1.17514,1.17484,1.17488,GBPUSD,0,3,0,51,12,2017,18,-4.635151552690984e-06,1.1751331901164228,1.174045809883577,48.81444442547748,23.127591404263196,1.1745413333333334,1.1748985
37,2017-12-18 03:05:00,1.17488,1.17525,1.17487,1.17525,GBPUSD,5,3,0,51,12,2017,18,1.688692036938469e-05,1.175231390166565,1.173998609833435,52.798331911722336,22.452089071381945,1.1745806666666667,1.1748936666666667
38,2017-12-18 03:10:00,1.17524,1.17539,1.17519,1.17536,GBPUSD,10,3,0,51,12,2017,18,4.08685777269817e-05,1.1753523047971877,1.1739506952028123,53.90179516258578,21.926717366667063,1.1746333333333334,1.1748861666666666
39,2017-12-18 03:15:00,1.17537,1.17548,1.1753,1.17547,GBPUSD,15,3,0,51,12,2017,18,6.679653547843446e-05,1.1754855320855295,1.1739174679144702,54.990298872341384,21.501229678121533,1.174676,1.1748798333333332
40,2017-12-18 03:20:00,1.17546,1.17556,1.17535,1.1754,GBPUSD,20,3,0,51,12,2017,18,9.131615828873542e-05,1.1755534791048488,1.1739815208951512,54.14859045975006,21.166895592136942,1.1747070000000002,1.174874
41,2017-12-18 03:25:00,1.17541,1.17541,1.17525,1.17532,GBPUSD,25,3,0,51,12,2017,18,0.00011218322362501605,1.1756099755416252,1.1740260244583747,53.18611631759284,20.721396661939398,1.1747319999999999,1.1748638333333332
42,2017-12-18 03:30:00,1.17532,1.17536,1.17529,1.1753,GBPUSD,30,3,0,51,12,2017,18,0.00012909227407413286,1.1756404575962687,1.174102542403731,52.94274374949626,20.290747696081773,1.1747546666666666,1.1748601666666667
43,2017-12-18 03:35:00,1.1753,1.17532,1.17513,1.17519,GBPUSD,35,3,0,51,12,2017,18,0.00014058490394573738,1.1756490702137854,1.1741819297862146,51.5993493980194,19.676321254937122,1.1747773333333336,1.1748553333333334
44,2017-12-18 03:40:00,1.1752,1.17522,1.17512,1.1752,GBPUSD,40,3,0,51,12,2017,18,0.0001479192864104366,1.1756626655962923,1.1742433344037075,51.7145736017839,19.070098358462335,1.1747956666666668,1.1748496666666666
45,2017-12-18 03:45:00,1.17519,1.17527,1.17518,1.17527,GBPUSD,45,3,0,51,12,2017,18,0.00015304255065288466,1.1756892247687916,1.1742837752312083,52.532862863732646,18.54774749263494,1.174809,1.174845
46,2017-12-18 03:50:00,1.17527,1.17544,1.17525,1.17539,GBPUSD,50,3,0,51,12,2017,18,0.00015807707383699951,1.1756986592655088,1.1743763407344912,53.917801200545604,18.250651638231453,1.1748313333333333,1.1748423333333333
47,2017-12-18 03:55:00,1.1754,1.17568,1.17539,1.17563,GBPUSD,55,3,0,51,12,2017,18,0.00016626082802255829,1.1757371428596686,1.1744618571403314,56.54122315962352,18.21511232793428,1.1748610000000002,1.1748465000000001
48,2017-12-18 04:00:00,1.17562,1.17578,1.17555,1.17578,GBPUSD,0,4,0,51,12,2017,18,0.00017800367360666658,1.1757938847100424,1.1745391152899576,58.08405122820085,18.275661347591736,1.1748993333333333,1.1748501666666666
49,2017-12-18 04:05:00,1.17581,1.1759,1.17575,1.17575,GBPUSD,5,4,0,51,12,2017,18,0.00019047737050140745,1.1758401935901444,1.1746098064098556,57.660533164057256,18.445258422497815,1.1749420000000002,1.1748558333333332
50,2017-12-18 04:10:00,1.17576,1.17601,1.17576,1.17593,GBPUSD,10,4,0,51,12,2017,18,0.00020519291745054084,1.1759275573122852,1.174644442687715,59.49374090556891,18.708504586028692,1.1750036666666666,1.1748633333333334
51,2017-12-18 04:15:00,1.17592,1.17596,1.1757,1.17571,GBPUSD,15,4,0,51,12,2017,18,0.00021656455161945956,1.175955491016867,1.174708508983133,56.405836989491675,18.871925249718547,1.1750503333333335,1.1748666666666667
52,2017-12-18 04:20:00,1.17572,1.17606,1.1757,1.17602,GBPUSD,20,4,0,51,12,2017,18,0.00022969644071243363,1.1760482264330232,1.174727773566977,59.4720965028349,19.118850486471203,1.1751099999999999,1.1748766666666666
53,2017-12-18 04:25:00,1.17602,1.17603,1.17576,1.17578,GBPUSD,25,4,0,51,12,2017,18,0.0002388906436841146,1.1760697053319347,1.1747962946680652,56.300585095872925,19.357544881998773,1.175159,1.1748813333333332
