,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2017-06-05 00:00:00,1.12726,1.12747,1.12697,1.12717,GBPUSD,0,0,0,23,6,2017,5,0.0001272696176393048,1.1287242898413632,1.1275627101586367,46.30221495669581,18.725331985493927,1.1279856666666668,1.127603
1,2017-06-05 00:05:00,1.12717,1.12724,1.12711,1.12724,GBPUSD,5,0,0,23,6,2017,5,9.143756464830385e-05,1.128800929769759,1.1273890702302407,46.999625954469295,18.700587014609106,1.1279703333333335,1.127608
2,2017-06-05 00:10:00,1.12724,1.12756,1.12724,1.12755,GBPUSD,10,0,0,23,6,2017,5,5.874958802212526e-05,1.1287940428607288,1.1273189571392712,49.97606621973133,18.346945425734713,1.1279663333333334,1.1276156666666666
3,2017-06-05 00:15:00,1.12737,1.12746,1.12737,1.12746,GBPUSD,15,0,0,23,6,2017,5,2.8176015668821718e-05,1.1287944479152245,1.1272395520847756,49.1471312117139,18.0050918898228,1.1279560000000002,1.1276186666666665
4,2017-06-05 00:20:00,1.12743,1.12827,1.12743,1.1281,GBPUSD,20,0,0,23,6,2017,5,1.067703550579337e-05,1.1287803498371367,1.1272386501628635,54.67726052498195,17.77968333745322,1.1279793333333332,1.1276350000000002
5,2017-06-05 00:25:00,1.12815,1.12836,1.12814,1.12828,GBPUSD,25,0,0,23,6,2017,5,5.13774163467541e-06,1.1287815739196727,1.1272384260803276,56.06728876175537,17.622041839351738,1.1279996666666667,1.1276593333333333
6,2017-06-05 00:30:00,1.12828,1.12828,1.12758,1.12775,GBPUSD,30,0,0,23,6,2017,5,-1.082624036650151e-06,1.1287511036099542,1.1272148963900457,51.277050375078865,17.05187820852196,1.1280036666666668,1.1276739999999998
7,2017-06-05 00:35:00,1.12775,1.1281,1.12748,1.12777,GBPUSD,35,0,0,23,6,2017,5,-7.082234632312275e-06,1.1287292397538164,1.1271947602461838,51.4390121274466,16.530607803724376,1.1280106666666667,1.12769
8,2017-06-05 00:40:00,1.12777,1.12806,1.12753,1.12753,GBPUSD,40,0,0,23,6,2017,5,-1.6441888705737284e-05,1.1286934699958973,1.1271515300041026,49.40049349537539,16.02671307908671,1.128011,1.1276956666666667
9,2017-06-05 00:45:00,1.12753,1.12781,1.12746,1.12746,GBPUSD,45,0,0,23,6,2017,5,-2.849623913018029e-05,1.1286853255130074,1.1270976744869927,48.81677798622361,15.585006305238155,1.1279989999999998,1.1277088333333334
10,2017-06-05 00:50:00,1.12748,1.12758,1.12734,1.12746,GBPUSD,50,0,0,23,6,2017,5,-4.1542715361167475e-05,1.128668233554113,1.127049766445887,48.81677798622361,15.235961327698922,1.1279823333333332,1.1277195
11,2017-06-05 00:55:00,1.12746,1.1278,1.12733,1.12779,GBPUSD,55,0,0,23,6,2017,5,-4.916747746821714e-05,1.1286290042293652,1.127045995770635,51.69625215694339,14.74757983719418,1.1279683333333332,1.1277331666666666
12,2017-06-05 01:00:00,1.1278,1.12804,1.1275,1.12784,GBPUSD,0,1,0,23,6,2017,5,-5.208452814502173e-05,1.1286110689381994,1.1270419310618003,52.11846645703116,14.3891274007421,1.1279523333333332,1.1277443333333332
13,2017-06-05 01:05:00,1.12785,1.12837,1.12778,1.12823,GBPUSD,5,1,0,23,6,2017,5,-4.555702648673119e-05,1.1286156841457868,1.1270403158542128,55.273031137614026,14.232255926768225,1.127951666666667,1.1277623333333333
14,2017-06-05 01:10:00,1.12824,1.12827,1.1278,1.12783,GBPUSD,10,1,0,23,6,2017,5,-3.972997752246251e-05,1.1285376445608066,1.1270603554391934,51.66176678644894,14.080613501926814,1.1279376666666667,1.1277745000000001
15,2017-06-05 01:15:00,1.12784,1.12801,1.12757,1.12769,GBPUSD,15,1,0,23,6,2017,5,-3.679048785054213e-05,1.128490435620092,1.1270575643799081,50.46790895898625,13.784763071569442,1.1279183333333334,1.1277805
16,2017-06-05 01:20:00,1.12769,1.12771,1.12753,1.12767,GBPUSD,20,1,0,23,6,2017,5,-3.605019266292514e-05,1.1284110882457081,1.1270719117542922,50.296140573102356,13.473112706730712,1.1278976666666667,1.1277885
17,2017-06-05 01:25:00,1.12767,1.12769,1.12743,1.12757,GBPUSD,25,1,0,23,6,2017,5,-3.8240393383783244e-05,1.1283493632979973,1.1270716367020028,49.42602514238505,13.105845354101955,1.127877,1.1277956666666669
18,2017-06-05 01:30:00,1.12758,1.12767,1.1274,1.12764,GBPUSD,30,1,0,23,6,2017,5,-4.0948591517456986e-05,1.1282559673983272,1.1271000326016727,50.05175053339311,12.730914947117178,1.1278543333333333,1.1278066666666668
19,2017-06-05 01:35:00,1.12764,1.12764,1.12744,1.12747,GBPUSD,35,1,0,23,6,2017,5,-4.645841276211655e-05,1.1282568120494607,1.1270931879505393,48.54286520779493,12.368482220365227,1.127834,1.1278175
20,2017-06-05 01:40:00,1.12746,1.12758,1.12743,1.12755,GBPUSD,40,1,0,23,6,2017,5,-5.205316176545389e-05,1.1282293365865481,1.1271586634134518,49.28711648921457,12.0110665609196,1.1278153333333334,1.1278273333333333
21,2017-06-05 01:45:00,1.12757,1.12759,1.1273,1.12738,GBPUSD,45,1,0,23,6,2017,5,-6.0001466882272023e-05,1.1282145593009902,1.12718744069901,47.76833164311613,11.64682554060731,1.1277873333333335,1.1278293333333336
22,2017-06-05 01:50:00,1.12738,1.12774,1.12736,1.12773,GBPUSD,50,1,0,23,6,2017,5,-6.328747102276529e-05,1.1282187031994266,1.1272012968005733,50.98519423356743,11.325671933303251,1.1277763333333335,1.1278333333333335
23,2017-06-05 01:55:00,1.1277,1.1279,1.1277,1.12789,GBPUSD,55,1,0,23,6,2017,5,-6.078202596723813e-05,1.12823199554165,1.1272310044583498,52.372373988900485,11.122004470281698,1.127766,1.1278388333333331
